text,label,intent_name,conversations
it says pending payment? why is it saying this?,45,pending_card_payment,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""it says pending payment? why is it saying this?\""""}, {""role"": ""assistant"", ""content"": ""pending_card_payment""}]"
i tried to use my card today in the restaurant but it didn't work and just got declined. what's wrong?,14,card_not_working,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i tried to use my card today in the restaurant but it didn't work and just got declined. what's wrong?\""""}, {""role"": ""assistant"", ""content"": ""card_not_working""}]"
is there a transaction limit on a disposable card?,29,disposable_card_limits,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""is there a transaction limit on a disposable card?\""""}, {""role"": ""assistant"", ""content"": ""disposable_card_limits""}]"
my account says i have a pending transfer.,48,pending_transfer,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""my account says i have a pending transfer.\""""}, {""role"": ""assistant"", ""content"": ""pending_transfer""}]"
why hasn't a transaction to a friend cleared yet?,66,transfer_not_received_by_recipient,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""why hasn't a transaction to a friend cleared yet?\""""}, {""role"": ""assistant"", ""content"": ""transfer_not_received_by_recipient""}]"
i entered my pin wrong too many times.,49,pin_blocked,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i entered my pin wrong too many times.\""""}, {""role"": ""assistant"", ""content"": ""pin_blocked""}]"
could you tell me what your exchange rates are?,32,exchange_rate,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""could you tell me what your exchange rates are?\""""}, {""role"": ""assistant"", ""content"": ""exchange_rate""}]"
how long do transfers take to go though,5,balance_not_updated_after_bank_transfer,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how long do transfers take to go though\""""}, {""role"": ""assistant"", ""content"": ""balance_not_updated_after_bank_transfer""}]"
i am not happy with your company. please delete my account asap.,55,terminate_account,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i am not happy with your company. please delete my account asap.\""""}, {""role"": ""assistant"", ""content"": ""terminate_account""}]"
i need help- i got mugged yesterday and they took everything so i can't use the app.,42,lost_or_stolen_phone,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i need help- i got mugged yesterday and they took everything so i can't use the app.\""""}, {""role"": ""assistant"", ""content"": ""lost_or_stolen_phone""}]"
my card payment was cancelled it seems.,53,reverted_card_payment?,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""my card payment was cancelled it seems.\""""}, {""role"": ""assistant"", ""content"": ""reverted_card_payment?""}]"
how can i cancel my transfer?,8,cancel_transfer,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how can i cancel my transfer?\""""}, {""role"": ""assistant"", ""content"": ""cancel_transfer""}]"
i can't enter my passcode.,44,passcode_forgotten,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i can't enter my passcode.\""""}, {""role"": ""assistant"", ""content"": ""passcode_forgotten""}]"
when will my deposit be processed?,6,balance_not_updated_after_cheque_or_cash_deposit,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""when will my deposit be processed?\""""}, {""role"": ""assistant"", ""content"": ""balance_not_updated_after_cheque_or_cash_deposit""}]"
